train_loss	train_mrr	valid_loss	valid_mrr
4.276630233594265	0.2598018026980051	4.1223975316337915	0.28230394358220307
2.705141458410779	0.526757613896732	3.471715564313142	0.39953877420529077
2.0033631382819737	0.6526539023253817	3.23047065216562	0.4582176150187202
1.5872255755639253	0.724585230385991	3.0603514132292373	0.4907487812249557
1.3185238787909004	0.7708193094055943	2.911198854446411	0.5142239222060079
1.1280770796367312	0.8031961853539678	2.8780121492302935	0.5268656475388486
0.9892872668162598	0.8266120020568223	2.885821606801904	0.5387261483980261
0.8796191738904557	0.8449119918843357	2.8516133453534995	0.5446088897145313
0.7931102832257008	0.8602134675600984	2.982161874356477	0.5484407090622446
0.7206971134629941	0.8721864170974892	2.9248999823694644	0.5496513500161793
0.6588363024514751	0.8825501287841323	3.0035173271013345	0.5512395967607913
0.6064330793676838	0.8917769929463455	3.0701259789259536	0.5575351229180461
0.5618841738876871	0.8995212841566383	3.028726204581883	0.5611300507317418
0.5234068983232154	0.9060775109615279	3.0952398517857427	0.5618081105792004
0.4906806073454266	0.9118765179188021	3.086578229199285	0.5656667552564455
0.4611911894499368	0.9169740653215508	3.2474782829699307	0.5656639855840931
0.435539931941098	0.9211942042517602	3.212069677269977	0.5648227806972421
0.41191320225108813	0.9255776520698301	3.2393331683200337	0.5686525074036225
0.39022551286325324	0.9296064674114767	3.2870595714320308	0.5675823345132496
0.3708234510058653	0.9326065695906987	3.224501132965088	0.5674036242391752
0.3550545251639398	0.9360461630685157	3.3300734240075816	0.5701589072528093
0.3396601858398607	0.9384432954912446	3.2469335276147593	0.5704710068910018
0.32561969850443434	0.9411382020703025	3.3940550140712573	0.5702936169893845
0.3153215916870652	0.9430058337470734	3.326615043308424	0.5703008790378985
0.3028417920806993	0.9450114005552628	3.3762545326481694	0.5733835114085156
0.29195541760909643	0.9471710296925481	3.401153642198314	0.5731095373630524
